Issue-ID,Title,Parameter,Issue-URL,Commit-URL,Change type,Impact,Checking content,Handling action,Message leave,Note
HDFS-14056,Fix error messages in HDFS-12716.,dfs.datanode.failed.volumes.tolerated,https://issues.apache.org/jira/browse/HDFS-14056,https://github.com/apache/hadoop/commit/68d5dfdc78d121e89eeae4e577d670028a14a955,error message,/,/,/,correctness,"Here the error message seems a bit misleading. The error comes up when the given quantity in the configuration set to volsConfigured is set lower than -1 but in that case the error should say something like ""Value configured is either less than -1 or >= ...""."
SPARK Pull-Request #23030,Make memLimitExceededLogMessage more clean,/,https://github.com/apache/spark/pull/23030,https://github.com/apache/spark/commit/a00aaf649cb5a14648102b2980ce21393804f2c7,error message,/,/,/,correctness,"It‘s not very clear, because physical memory exceeds but suggestion contains virtual memory config. This pr makes it more clear and replace  deprecated config: ```spark.yarn.executor.memoryOverhead```"
SPARK-26564,Fix wrong assertions and error messages for PARAMETER checking,spark.network.timeout spark.executor.heartbeatInterval,https://issues.apache.org/jira/browse/SPARK-26564,https://github.com/apache/spark/commit/3bd77aa9f6775645407baa4266f6d0c02a8af902,error message,/,/,/,correctness,"it's misleading since it can be read as they could be equal. So this PR replaces ""no less than"" with ""greater than"". Also, it fixes similar inconsistencies found in MLlib and SQL components."
SPARK-23997,[SQL][FOLLOWUP] Update exception message,bucketingMaxBuckets,https://issues.apache.org/jira/browse/SPARK-23997,https://github.com/apache/spark/commit/9e0f9591afccc97cd54a133d8ed10512d14f4f91,error message,/,/,/,correctness,the message in an exception is not consistent of the current behavior.
HBASE-19647,Logging cleanups; emit regionname when RegionTooBusyException inside RetriesExhausted,HREGION_COLUMNFAMILY_FLUSH_SIZE_LOWER_BOUND,https://issues.apache.org/jira/browse/HBASE-19647,https://github.com/apache/hbase/commit/16cd9169768351fcdb6876d499888bd1834cca97,error message,/,/,/,readability,"Its missing the region name which is in the root exception, RegionTooBusyException – we just skip it."
HBASE-21536,Fix completebulkload usage instructions,/,https://issues.apache.org/jira/browse/HBASE-21536,https://github.com/apache/hbase/commit/420fbba6aefa58bb6ff252ff0c33e9b4ccae64b0,error message,/,/,/,readability,Fix completebulkload usage instructions
SPARK Pull-Request #20344,Typo fixes,/,https://github.com/apache/spark/pull/20344,https://github.com/apache/spark/commit/76b8b840ddc951ee6203f9cccd2c2b9671c1b5e8,error message,/,/,/,readability,Typo fixes
HBASE-18382,add transport type info into Thrift UI (#880),hbase.thrift.security.qop,https://issues.apache.org/jira/browse/HBASE-18382,https://github.com/apache/hbase/commit/82e155eb26cddd642e151d9276e2f4f281b4df8,error message,/,/,/,add config content: 1->1,"It would be really helpful to know if the Thrift server was started using the HTTP or binary transport. Any additional info, like QOP settings for SASL etc. would be great too. Right now the UI is very limited and shows true/false"
HBASE-23055,Alter hbase:meta Make it so hbase:meta can be altered.,configuredReplicaCount,https://issues.apache.org/jira/browse/HBASE-23055,https://github.com/apache/hbase/commit/9abdb7b5ae4de0b6d839f5c5d85e9bb899b5edb,error message,/,/,/,add config content: 1->3,Alter hbase:meta Make it so hbase:meta can be altered.
HBASE-21773,rowcounter utility should respond to pleas for help,hbase.client.scanner.caching mapreduce.map.speculative,https://issues.apache.org/jira/browse/HBASE-21773,https://github.com/apache/hbase/commit/3708198817e34bf67997c812b7f1fcef8119005,error message,/,/,/,add config content: 1->4,"For performance, consider the following configuration properties: -Dhbase.client.scanner.caching=100 -Dmapreduce.map.speculative=false"
SPARK Pull-Request #25045,Add requestHeaderSize debug log,UI_REQUEST_HEADER_SIZE,https://github.com/apache/spark/pull/25045,https://github.com/apache/spark/commit/0b6c2c259c1ed109a824b678c9ccbd9fd767d2f,error message,/,/,/,add config content: 1->3,Without debug log it's hard to find out on which side what configuration is used.
SPARK-30263,Don't log potentially sensitive value of non-Spark properties ignored in spark-submit,/,https://issues.apache.org/jira/browse/SPARK-30263,https://github.com/apache/spark/commit/46e950bea883b98cd3beb7bd637bffe52265643,error message,/,/,/,security,The value of non-Spark config properties ignored in spark-submit is no longer logged.
HDFS-14258,Introduce Java Concurrent Package To DataXceiverServer Class,DFS_DATANODE_BALANCE_MAX_NUM_CONCURRENT_MOVES_KEY,https://issues.apache.org/jira/browse/HDFS-14258,https://github.com/apache/hadoop/commit/dde0ab55aadcf7c9cf71dbe36d90e97da6bc9498,exception action,/,/,add throw IllegalArgumentException,/,"In the unlikely scenario that a configuration change is made in the middle of operation (re-configuration), the current code in trunk will simply update a ""max thread"" variable to the new cap and exit. All new threads will fail to create if the cap is lowered, and eventually, running threads will complete and the total number of threads will drop below the cap."
HDFS-14207,ZKFC should catch exception when ha configuration missing,DFSZKFailoverController.create(parser.getConfiguration()）,https://issues.apache.org/jira/browse/HDFS-14207,https://github.com/apache/hadoop/commit/de34fc148ca4785c2ae7204df15096b955e671c4,exception action,/,/,"add try ctach, terminate ZKFC the invoked function may thorw illegalArgumentException but doesn't catch it ",/,"When i test hdfs zkfc with wrong configurations , i can not start zkfc process, and did not find any errors in log except command errors as bellow, Debug zkfc and deep into the code, i find that zkfc exit because of HadoopIllegalArgumentException. I think we should catch this exception and log it."
HDFS-12935,Get ambiguous result for DFSAdmin command in HA mode when only one namenode is up.,refreshSuperUserGroupsConfiguration(),https://issues.apache.org/jira/browse/HDFS-12935,https://github.com/apache/hadoop/commit/01bd6ab18fa48f4c7cac1497905b52e547962599,exception action,/,/,"add try ctach, System.out.println, still throw exception the invoked function may thorw illegalArgumentException but doesn't catch it ",/,Get ambiguous result for DFSAdmin command in HA mode when only one namenode is up Command still useful but throw exception for the connection failure to the down namenode.
HDFS-14193,RBF: Inconsistency with the Default Namespace,DFS_ROUTER_DEFAULT_NAMESERVICE,https://issues.apache.org/jira/browse/HDFS-14193,https://github.com/apache/hadoop/commit/c012b09fb678db11a10d0a8e1f64ee1a7229a417,exception action,/,/,change to default -> return with log.warn,/,"In the present scenario, if the default nameservice is not explicitly mentioned.Each router fallbacks to it local namespace as Default.There in each router having different default namespaces. Which leads to inconsistencies in operations and even blocks in maintaining a global uniform state. The outputs becomes specific to which router is serving the request and is different with different routers."
CASSANDRA-12014,Avoid assertion error when IndexSummary > 2G,min_sampling_level,https://issues.apache.org/jira/browse/CASSANDRA-12014,https://github.com/apache/cassandra/commit/ae88fd6c79b066f12ad76c2c1bfc1620d86bdbc5,exception action,/,/,excpetion -> log.error,/,"strongly suggest we consider this simplified patch for 3.0, and possibly for 3.11 and trunk as well. I don't think the size of the original patch is justified just to remove this assertion. The simplified patch is basically what you suggested initially, using a configurable default key size. Instead of failing with an assertion, it will log an error and use an incomplete index summary."
HDFS-12407,Journal node fails to shutdown cleanly if JournalNodeHttp……Server or JournalNodeRpcServer fails to start.,dfs.journalnode.http-address,https://issues.apache.org/jira/browse/HDFS-12407,https://github.com/apache/hadoop/commit/68282c8eacfedb0298741e6c41ff0b2ec71b018c,exception action,/,/,"add try ctach, Shutdown JournalNode with log, but no message",/,Journal nodes fails to shutdown cleanly if JournalNodeHttpServer or JournalNodeRpcServer fails to start. Change the http port for JournalNodeHttpServerr to some port which is already in use Start the journalnode. JournalNodeHttpServer start will fail with bind exception while journalnode process will continue to run.
HBASE-18846,Accommodate the hbase-indexer/lily/SEP consumer deploy-typePatch to start a standalone RegionServer that register's itself andoptionally stands up Services.,hbase.master.buffer.for.rs.fatals,https://issues.apache.org/jira/browse/HBASE-18846,https://github.com/apache/hbase/commit/456057ef90f152315a7f244141f3fca4ff748336,exception action,/,/,"add try ctach, give log message",/,Make sure we log the exception. HMaster is often started via reflection and the cause of failed startup is lost.
HBASE-22095,Taking a snapshot fails in local mode,Path defaultWorkingDir = getDefaultWorkingSnapshotDir(FSUtils.getRootDir(conf));,https://issues.apache.org/jira/browse/HBASE-22095,https://github.com/apache/hbase/commit/94c18f065365461a9cf9077a00cc72a4747980bd,exception action,/,/,add throw I/O exception,/,"Taking a snapshot fails in local mode, @throws IOException if we can't get the root dir"
SPARK-22676,Avoid iterating all partition paths when spark.sql.hive.verifyPartitionPath=true,FileInputFormat.INPUT_DIR,https://issues.apache.org/jira/browse/SPARK-22676,https://github.com/apache/spark/commit/ed4101d29f50d54fd7846421e4c00e9ecd3599d0,exception action,/,/,"add try ctach, empty the array and add log warning",/,"In current code, it will scanning all partition paths when spark.sql.hive.verifyPartitionPath=true. It costs much time and memory cost."
HDFS-14825,[Dynamometer] Workload doesn't start unless an absolute path of Mapper class given.,getConf().getClassByName(qualifiedClassName),https://issues.apache.org/jira/browse/HDFS-14825,https://github.com/apache/hadoop/commit/54e760511a2e2f8e5ecf1eb8762434fcd041f4d,exception action,/,/,add throw IllegalArgumentException,/,"When starting a workload by start-workload.sh, unless an absolute path of Mapper is given, the workload doesn't start."
HBASE-22054,Space Quota: Compaction is not working for super user in case of NO_WRITES_COMPACTION,Superusers.initialize(newConf),https://issues.apache.org/jira/browse/HBASE-22054,https://github.com/apache/hbase/commit/e44fe4964a25644de2912a08a55784f2268f5e9c,exception action,/,/,add try catch with log.ware,/,Space Quota: Compaction is not working for super user. Compaction command is issued successfully at client but actually compaction is not happening.
SPARK-23491,[SS] Remove explicit job cancellation from ContinuousExecution reCONFIGuring,reconfiguring,https://issues.apache.org/jira/browse/SPARK-23491,https://github.com/apache/spark/commit/7ec83658fbc88505dfc2d8a6f76e90db747f1292,exception action,/,/,exception -> log,/,interrupted by reconfiguration - swallow exception so we can restart the query
HDFS-13654,Use a random secret when a secret file doesn't exist in HttpFS. This should be default.,httpfs.authentication.signature.secret.file,https://issues.apache.org/jira/browse/HDFS-13654,https://github.com/apache/hadoop/commit/35f1014b3e10eee27f1976f4af9815a0c2d7dacd,exception action,/,/,auto-correction: use a random secre without log info,/,"The patch fixes HttpFSAuthenticationFilter to use a random secret when the secret file specified by httpfs.authentication.signature.secret.file doesn't exist. And it removes the default secret file, httpfs-signature.secret. This is same as hadoop.http.authentication.signature.secret.fileis."
HBASE-18784,if available query underlying outputstream capabilities where we need hflush/hsync.,CommonFSUtils.HBASE_WAL_DIR,https://issues.apache.org/jira/browse/HBASE-18784,https://github.com/apache/hbase/commit/e79a007dd9810b33cd508986037e17d45b55a705,exception action,/,/,change exception type,/,explicit exception type(CommonFSUtils.StreamLacksCapabilityException)
HDFS-14486,The exception classes in some throw statements do not accurately describe why they are thrown.,dfs.datanode.failed.volumes.tolerated,https://issues.apache.org/jira/browse/HDFS-14486,https://github.com/apache/hadoop/commit/e1dfc060f8f0247f97127c75c9284a068fc93907,exception action,/,/,change exception type: DiskErrorException -> HadoopIllegalArgumentException,/,"Our prototype has spotted a few throw statements whose exception class does not accurately describe why they are thrown. This can be dangerous since it makes correctly handling them challenging. For example, in an old bug, HDFS-8224, throwing a general IOException makes it difficult to perform data recovery specifically when a metadata file is corrupted."
HDFS-14486,The exception classes in some throw statements do not accurately describe why they are thrown.,DFS_DATANODE_DISK_CHECK_TIMEOUT_KEY,https://issues.apache.org/jira/browse/HDFS-14486,https://github.com/apache/hadoop/commit/e1dfc060f8f0247f97127c75c9284a068fc93907,exception action,/,/,change exception type: DiskErrorException -> HadoopIllegalArgumentException,/,"Our prototype has spotted a few throw statements whose exception class does not accurately describe why they are thrown. This can be dangerous since it makes correctly handling them challenging. For example, in an old bug, HDFS-8224, throwing a general IOException makes it difficult to perform data recovery specifically when a metadata file is corrupted."
HDFS-14486,The exception classes in some throw statements do not accurately describe why they are thrown.,DFS_DATANODE_DISK_CHECK_MIN_GAP_KEY,https://issues.apache.org/jira/browse/HDFS-14486,https://github.com/apache/hadoop/commit/e1dfc060f8f0247f97127c75c9284a068fc93907,exception action,/,/,change exception type: DiskErrorException -> HadoopIllegalArgumentException,/,"Our prototype has spotted a few throw statements whose exception class does not accurately describe why they are thrown. This can be dangerous since it makes correctly handling them challenging. For example, in an old bug, HDFS-8224, throwing a general IOException makes it difficult to perform data recovery specifically when a metadata file is corrupted."
HBASE-19524,Master side changes for moving peer modification from zk watcher to procedure,IllegalArgumentException,https://issues.apache.org/jira/browse/HBASE-19524,https://github.com/apache/hbase/commit/7f4bd0d371e9faf59076468e5efe416045eb525a,exception action,/,/,change exception type: DiskErrorException -> HadoopIllegalArgumentException,/,
HBASE-22701,Disable the DynamicClassLoader when it fails to initialize,initTempDir(conf),https://issues.apache.org/jira/browse/HBASE-22701,https://github.com/apache/hbase/commit/fbd5b5e32753104f88600b0f4c803ab5659bce6,exception action,/,/,"auto-correct, add try ctach, give log message",/,"If you give HBase an hbase.local.dir (usually, ""hbase.tmp.dir/local"") which is not writable to it, you will get some weird errors on the scan path I see two options: We abort the RegionServer when the DynamicClassLoader fails to run We catch the exception and treat the DynamicClassLoader as disabled (same action as if you had set hbase.use.dynamic.jars=false). I want to do #1 so that we don't propagate bogus configuration, but it feels a bit ""harsh"" to do that. I think #2 is the right solution with a big-fat-warning."
SPARK-28778,added a fallback to `Utils.localHostName()` in Spark Executors when `--hostname` is not provided,hostname == null,https://issues.apache.org/jira/browse/SPARK-28778,https://github.com/apache/spark/commit/f17f1d01e2dca76113d1d39ec1d03fcec9d72b6,exception action,/,/,auto-correction: use '$hostname' to advertise itself,/,added a fallback to `Utils.localHostName()` in Spark Executors when `--hostname` is not provided
SPARK-29675,Add exception when isolationLevel is Illegal,,https://issues.apache.org/jira/browse/SPARK-29675,https://github.com/apache/spark/commit/888cc4601a33f7b2479fa40d05dc23a3d05575e,exception action,/,/,add throw IllegalArgumentException,/,"Now we use JDBC api and set an Illegal isolationLevel option, spark will throw a `scala.MatchError`, it's not friendly to user. So we should add an IllegalArgumentException."
